Secs,IMUok,IMUcal,roll,pitch,yaw,accLong,accTrans,accVert,DVLok,Vbow,Vstar,Vport,Vstern,Rbow,Rstar,Rport,Rstern,Sbow,Sstar,Sport,Sstern
0.050000,0,x,-0.581303,-4.405653,204.925108,0.120000,0.100000,-0.020000,-0.020000,0.068350,-0.100556,-0.008049,-0.010354,1.170077,1.212885,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.660272,-4.390299,204.627407,0.210000,-0.300000,-0.400000,-0.400000,0.089530,-0.084826,-0.045022,-0.111974,1.184346,1.198615,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-0.744798,-4.418494,204.309667,-0.210000,0.150000,-0.220000,-0.220000,0.144802,-0.088123,0.096633,-0.172587,1.184346,1.212885,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-0.845760,-4.370765,203.983703,-0.180000,0.170000,-0.270000,-0.270000,0.126459,-0.038534,0.298198,-0.137989,1.198615,1.198615,5.051308,1.255692,L,L,L,L,
0.050000,0,x,-0.935010,-4.183044,203.590148,0.270000,0.170000,-0.410000,-0.410000,0.175409,-0.066591,-0.015185,-0.092907,1.170077,1.255692,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.992226,-4.032151,203.246343,0.650000,-0.200000,-0.090000,-0.090000,0.162991,-0.108479,0.035806,-0.089454,1.198615,1.212885,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-1.002533,-4.087913,203.026234,0.180000,-0.080000,0.030000,0.030000,0.134328,-0.066190,-0.010403,-0.119162,1.184346,1.227154,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-1.012359,-4.092230,202.713684,0.100000,-0.020000,-0.190000,-0.190000,0.090163,0.311467,-0.049452,-0.108364,1.184346,2.482846,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-1.035181,-3.956391,202.412678,0.550000,-0.130000,-0.270000,-0.270000,0.065587,-0.091579,0.011576,-0.200523,1.170077,1.227154,1.255692,1.298500,L,L,L,L,
0.050000,0,x,-1.066275,-3.886204,202.098790,0.140000,0.160000,0.120000,0.120000,0.104272,-0.001869,0.055058,-0.173270,1.170077,1.184346,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-1.079706,-3.947512,201.758045,0.420000,0.090000,-0.120000,-0.120000,0.076643,0.084126,0.007734,-0.177279,1.170077,1.241423,1.312769,1.241423,L,L,L,L,
0.050000,0,x,-1.115373,-3.891968,201.423817,0.670000,-0.160000,-0.490000,-0.490000,0.143644,-0.109877,0.015298,-0.188671,1.198615,1.212885,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-1.130107,-3.995159,201.034100,0.310000,0.040000,-0.100000,-0.100000,0.125367,-0.070407,0.020489,-0.191169,1.198615,1.241423,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-1.158220,-3.993492,200.621911,0.260000,0.000000,-0.260000,-0.260000,0.138793,-0.072546,-0.024971,-0.192520,1.198615,1.212885,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-1.165432,-3.909782,200.208166,0.570000,-0.010000,-0.400000,-0.400000,0.138132,-0.062071,0.022525,-0.153258,2.354423,1.227154,1.298500,1.269961,L,L,L,L,
0.050000,0,x,-1.188533,-3.886586,199.839390,0.420000,0.120000,-0.340000,-0.340000,0.203853,-0.060894,0.025282,-0.123764,3.553039,1.198615,1.227154,4.023923,L,L,L,L,
0.050000,0,x,-1.196936,-3.740229,199.475710,0.040000,0.290000,-0.230000,-0.230000,0.139188,-0.071112,0.028544,-0.169522,1.184346,1.198615,1.312769,1.255692,L,L,L,L,
0.050000,0,x,-1.280364,-3.521335,199.112412,0.410000,0.210000,-0.170000,-0.170000,0.121440,-0.100006,0.029268,-0.120578,1.170077,1.241423,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-1.374547,-3.445711,198.738200,0.440000,0.120000,0.100000,0.100000,0.134942,-0.065191,0.012102,-0.146765,1.184346,1.212885,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-1.450326,-3.608106,198.389328,0.120000,0.110000,0.370000,0.370000,0.136943,-0.056991,0.072902,-0.174280,1.212885,1.255692,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-1.549886,-3.808558,198.020074,0.050000,0.270000,0.390000,0.390000,0.052835,-0.050249,0.018490,-0.197512,1.170077,1.212885,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-1.662857,-3.889646,197.629141,0.540000,0.170000,-0.100000,-0.100000,0.085331,-0.052256,0.043499,-0.205462,1.184346,1.212885,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-1.772066,-4.040621,197.261090,0.330000,0.270000,-0.220000,-0.220000,0.099339,-0.077300,-0.008241,-0.111091,1.198615,1.255692,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-1.743210,-4.183481,196.852467,0.050000,0.340000,-0.120000,-0.120000,0.085648,-0.031682,0.023278,-0.147112,1.170077,1.241423,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.725985,-4.207551,196.427547,0.350000,0.020000,-0.070000,-0.070000,0.131985,-0.079483,0.028623,-0.205172,1.170077,1.227154,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-1.705311,-4.173782,195.939257,0.240000,0.220000,-0.220000,-0.220000,0.118539,-0.024054,-0.098633,-0.177036,1.170077,1.212885,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.698873,-4.035594,195.434151,0.210000,0.000000,-0.280000,-0.280000,0.038534,-0.117085,-0.015047,-0.222012,2.425769,1.255692,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-1.712880,-4.055975,194.934044,0.450000,0.220000,-0.100000,-0.100000,0.072655,-0.067306,0.034000,-0.146212,1.184346,1.255692,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.734658,-4.232850,194.458267,0.540000,0.090000,-0.160000,-0.160000,0.191929,-0.037429,0.002279,-0.202593,1.212885,1.241423,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-1.763375,-4.317817,193.945784,-0.220000,0.260000,0.060000,0.060000,0.180105,-0.083180,-0.042246,0.026977,1.198615,1.241423,1.241423,5.179731,L,L,L,L,
0.050000,0,x,-1.826738,-4.200748,193.347227,0.570000,0.240000,-0.460000,-0.460000,0.170075,-0.007235,0.006859,-0.200514,1.198615,1.227154,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-1.865157,-4.151898,192.805197,0.580000,0.150000,-0.430000,-0.430000,0.170385,-0.046416,0.006980,-0.114522,1.170077,1.227154,1.269961,1.255692,L,L,L,L,
0.050000,0,x,-1.905341,-4.138811,192.292400,0.170000,0.080000,-0.100000,-0.100000,0.185448,0.066848,0.016310,-0.198897,1.184346,1.255692,1.312769,1.241423,L,L,L,L,
0.050000,0,x,-2.022914,-3.942102,191.708815,-0.130000,0.320000,-0.100000,-0.100000,0.172582,-0.036231,-0.009631,-0.187564,1.212885,1.212885,1.255692,1.298500,L,L,L,L,
0.050000,0,x,-2.187684,-3.594445,191.136773,0.770000,0.120000,-0.320000,-0.320000,0.127443,-0.044232,0.025814,-0.142709,1.212885,1.255692,1.241423,6.720808,L,L,L,L,
0.050000,0,x,-2.279394,-3.451175,190.623539,0.480000,0.430000,-0.080000,-0.080000,0.124890,-0.056352,-0.046362,-0.236267,1.212885,1.269961,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-2.412360,-3.529804,190.152065,-0.080000,0.020000,-0.220000,-0.220000,0.234517,-0.044569,-0.063014,-0.154968,1.212885,1.227154,1.298500,1.341308,L,L,L,L,
0.050000,0,x,-2.554617,-3.431641,189.648585,0.230000,0.220000,-0.480000,-0.480000,0.140156,-0.103431,0.037308,-0.387229,1.184346,1.212885,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-2.621679,-3.284928,189.176427,0.570000,0.150000,-0.480000,-0.480000,0.111787,-0.078342,0.005602,-0.095322,1.198615,1.198615,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-2.660045,-3.376535,188.793691,-0.180000,0.150000,-0.160000,-0.160000,0.167606,-0.050701,-0.039044,-0.196553,1.198615,1.255692,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-2.677774,-3.388064,188.373115,0.660000,0.150000,-0.370000,-0.370000,0.147759,-0.081331,0.002290,-0.028466,1.198615,1.241423,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-2.703912,-3.353203,188.029488,0.340000,0.240000,0.030000,0.030000,0.095674,-0.075457,0.004582,-0.187598,1.170077,5.393769,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-2.758835,-3.286103,187.727785,0.260000,0.340000,-0.340000,-0.340000,0.167016,-0.014125,-0.051648,-0.082819,1.212885,1.212885,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-2.822710,-3.368503,187.500258,0.260000,0.240000,0.060000,0.060000,0.222775,0.007582,-0.056404,-0.098208,2.368692,1.241423,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-2.868411,-3.519969,187.281432,0.320000,0.260000,-0.120000,-0.120000,0.098762,-0.045665,-0.021091,-0.086247,1.184346,1.212885,1.212885,1.227154,L,L,L,L,
0.050000,0,x,-2.889013,-3.727060,187.105637,0.320000,-0.020000,-0.440000,-0.440000,0.093234,-0.028561,0.041407,-0.124638,1.212885,1.255692,1.227154,1.269961,L,L,L,L,
0.050000,0,x,-2.904912,-3.779407,186.938953,0.390000,0.140000,-0.660000,-0.660000,0.147710,-0.023054,-0.036506,-0.107842,1.212885,1.241423,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-2.917051,-3.875248,186.822990,0.040000,-0.040000,0.120000,0.120000,0.147604,-0.035639,-0.010108,-0.148521,1.212885,1.212885,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-2.904140,-3.913607,186.718297,0.370000,0.270000,-0.530000,-0.530000,0.112677,-0.034106,-0.004074,-0.157069,1.170077,1.212885,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-2.902698,-3.889072,186.591419,-0.120000,0.200000,-0.290000,-0.290000,0.082935,-0.026548,-0.007782,-0.256455,2.368692,1.255692,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-2.933930,-3.676025,186.425487,0.540000,0.520000,-0.270000,-0.270000,0.110298,-0.058090,-0.015507,0.007236,1.170077,1.212885,1.269961,6.435423,L,L,L,L,
0.050000,0,x,-2.989927,-3.572753,186.382265,0.310000,0.110000,-0.060000,-0.060000,0.120693,0.008913,0.005749,-0.129420,1.198615,1.212885,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-3.061956,-3.548246,186.362895,-0.180000,-0.050000,0.290000,0.290000,0.104657,0.067862,-0.010232,-0.094791,1.184346,1.241423,1.255692,1.312769,L,L,L,L,
0.050000,0,x,-3.155693,-3.510898,186.343798,-0.120000,0.370000,0.490000,0.490000,-0.012658,0.005089,-0.069486,-0.183895,1.255692,1.198615,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-3.153851,-3.319790,186.282176,0.090000,0.630000,0.120000,0.120000,0.118818,-0.023396,-0.074442,-0.136271,1.198615,1.241423,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-3.174182,-3.328122,186.289989,-0.000000,0.490000,0.060000,0.060000,0.144307,-0.040095,-0.007950,-0.178540,1.170077,1.184346,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-3.173403,-3.342111,186.290358,-0.210000,0.260000,-0.290000,-0.290000,0.109807,-0.048384,-0.005118,-0.228169,1.198615,1.255692,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-3.170705,-3.264848,186.288132,0.490000,0.340000,0.060000,0.060000,0.146007,0.020540,-0.036395,-0.182772,3.924039,5.622077,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-3.169571,-3.292442,186.274881,0.210000,0.290000,-0.300000,-0.300000,0.149904,0.012189,0.025197,-0.190655,1.227154,1.198615,6.635192,1.269961,L,L,L,L,
0.050000,0,x,-3.173789,-3.368393,186.228190,0.650000,0.040000,-0.360000,-0.360000,0.137600,-0.201186,-0.034921,-0.201463,1.212885,2.753962,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-3.175455,-3.499943,186.168972,0.550000,0.030000,-0.490000,-0.490000,0.203097,-0.089674,-0.246883,-0.204756,1.170077,1.212885,2.382962,1.269961,L,L,L,L,
0.050000,0,x,-3.094881,-3.565595,186.168289,0.050000,0.290000,0.050000,0.050000,0.111713,-0.022383,-0.066317,-0.119614,1.198615,1.241423,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-3.128181,-3.628979,186.115136,0.470000,0.360000,-0.510000,-0.510000,0.130774,-0.023274,-0.028090,-0.255284,1.198615,1.198615,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-3.151709,-3.627722,186.031590,0.400000,0.300000,-0.170000,-0.170000,0.113544,-0.037260,-0.021276,-0.152316,1.184346,1.241423,1.241423,2.425769,L,L,L,L,
0.050000,0,x,-3.128549,-3.702035,185.976962,-0.270000,0.220000,-0.000000,-0.000000,0.082824,-0.035184,-0.011751,-0.211426,1.184346,1.212885,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-3.127311,-3.623132,185.918482,0.360000,0.100000,0.050000,0.050000,0.118022,-0.039994,-0.060298,-0.114564,1.184346,1.241423,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-3.131570,-3.546087,185.909520,0.990000,0.270000,0.010000,0.010000,0.109352,-0.049108,-0.036870,-0.074480,1.170077,1.198615,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-3.038668,-3.389813,186.007356,1.020000,0.180000,-0.230000,-0.230000,0.092476,0.005480,-0.085442,-0.111721,1.184346,5.108385,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-2.845706,-3.083930,186.224693,0.350000,0.190000,0.230000,0.230000,0.140709,-0.007435,-0.009740,-0.157720,1.198615,1.212885,1.212885,1.227154,L,L,L,L,
0.050000,0,x,-2.893937,-3.319598,186.554577,0.490000,0.220000,0.060000,0.060000,0.073671,0.021816,-0.000339,0.039923,1.184346,1.212885,1.227154,2.753962,L,L,L,L,
0.050000,0,x,-2.891389,-3.533329,186.945838,0.530000,0.280000,-0.310000,-0.310000,0.032063,-0.006377,-0.011268,-0.089591,1.184346,1.241423,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-2.676387,-3.398364,187.398420,0.690000,0.220000,-0.070000,-0.070000,-0.248143,0.019215,-0.032302,-0.177743,3.595846,1.212885,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-2.452673,-3.178077,187.905220,0.660000,0.210000,-0.170000,-0.170000,0.039839,-0.004331,0.038570,-0.072702,1.184346,1.212885,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-2.244146,-2.859681,188.453602,0.310000,0.120000,-0.130000,-0.130000,0.058259,0.015104,0.009307,-0.045519,1.212885,1.212885,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-2.057882,-2.646634,189.026873,0.340000,0.130000,-0.120000,-0.120000,0.045894,-0.001641,-0.020532,0.000903,1.184346,1.255692,1.255692,1.212885,L,L,L,L,
0.050000,0,x,-1.965306,-2.510248,189.619160,0.600000,0.110000,-0.240000,-0.240000,-0.003734,-0.026106,-0.033299,0.000903,1.241423,2.425769,1.269961,5.550731,L,L,L,-,
0.050000,0,x,-1.795575,-2.451126,190.273984,0.520000,0.090000,-0.080000,-0.080000,0.019188,0.321349,0.073237,-0.015733,1.241423,3.567308,1.269961,1.255692,L,L,L,L,
0.050000,0,x,-1.722482,-2.477737,190.989228,0.100000,0.200000,0.010000,0.010000,-0.010395,0.007643,-0.023945,-0.012355,1.227154,1.212885,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-1.689617,-2.521723,191.699253,0.590000,-0.050000,-0.190000,-0.190000,-0.019475,0.015553,-0.026210,-0.008423,1.227154,1.212885,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-1.625840,-2.723460,192.376753,0.030000,0.310000,-0.180000,-0.180000,-0.020233,-0.000529,-0.025269,0.012310,1.227154,1.212885,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-1.571850,-2.996776,193.083896,1.090000,-0.220000,-0.120000,-0.120000,-0.060746,0.033038,-0.020120,0.026983,1.198615,1.212885,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-1.502217,-3.297414,193.861910,0.460000,0.190000,-0.180000,-0.180000,-0.032858,0.033038,-0.038594,0.054800,1.198615,1.255692,1.227154,1.269961,L,L,L,L,
0.050000,0,x,-1.461923,-3.539312,194.717910,0.200000,-0.060000,-0.230000,-0.230000,0.044934,0.033853,-0.011851,0.087162,2.811038,1.269961,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-1.419372,-3.581987,195.494038,0.490000,-0.080000,-0.280000,-0.280000,-0.041634,0.024883,0.006142,0.038806,1.212885,1.212885,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.353777,-3.387436,196.258677,0.450000,0.120000,-0.210000,-0.210000,-0.074924,0.062297,-0.012861,0.109205,1.198615,1.212885,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-1.291098,-3.129719,197.100949,0.600000,-0.190000,-0.150000,-0.150000,-0.073804,0.051222,-0.032897,0.062311,1.227154,1.241423,1.212885,1.227154,L,L,L,L,
0.050000,0,x,-1.236340,-2.886810,197.974585,0.530000,-0.150000,-0.160000,-0.160000,-0.259864,0.017626,-0.012566,0.088725,2.853846,1.227154,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-1.190957,-2.565873,198.846650,0.550000,-0.050000,-0.170000,-0.170000,-0.068790,0.096551,0.009330,0.018674,1.269961,1.255692,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-1.106697,-2.372251,199.743440,0.250000,-0.040000,-0.180000,-0.180000,-0.111694,0.036978,-0.084105,0.102128,1.198615,1.227154,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-0.991968,-2.363153,200.628906,-0.240000,0.080000,-0.190000,-0.190000,-0.214849,-0.013727,-0.032203,0.160393,1.184346,1.241423,1.241423,1.298500,L,L,L,L,
0.050000,0,x,-0.918489,-2.307802,201.295204,0.100000,-0.170000,-0.190000,-0.190000,-0.163311,0.076982,-0.014479,0.233955,1.212885,1.212885,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.845216,-2.245647,202.056074,0.640000,-0.200000,-0.040000,-0.040000,-0.106569,0.128460,-0.009032,0.328610,1.198615,1.227154,1.241423,1.212885,L,L,L,L,
0.050000,0,x,-0.801969,-2.317200,202.854236,0.110000,-0.130000,0.050000,0.050000,-0.153741,0.087217,-0.046021,0.115960,1.212885,1.284231,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-0.773920,-2.384081,203.604614,-0.710000,0.180000,0.040000,0.040000,-0.158403,0.095653,-0.021817,0.133891,1.170077,1.227154,1.212885,2.939461,L,L,L,L,
0.050000,0,x,-0.803161,-2.225402,204.217337,-0.590000,0.230000,0.090000,0.090000,-0.088431,0.071574,-0.051301,0.166931,1.198615,1.284231,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-0.806194,-2.103114,204.746144,-0.290000,0.090000,0.030000,0.030000,-0.160005,0.123192,-0.016809,0.214739,1.227154,1.241423,2.397231,1.241423,L,L,L,L,
0.050000,0,x,-0.745232,-2.209775,205.248026,0.330000,-0.290000,-0.000000,-0.000000,-0.027990,0.030928,-0.025419,0.130043,2.382962,1.241423,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-0.707061,-2.429215,205.779811,-0.350000,-0.010000,0.490000,0.490000,-0.151599,-0.066000,-0.033338,0.170932,1.227154,5.179731,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.708584,-2.442274,206.275423,-0.530000,0.020000,-0.130000,-0.130000,-0.167349,0.059694,-0.010505,0.187606,1.184346,1.241423,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-0.719768,-2.420882,206.692939,-0.090000,-0.160000,-0.300000,-0.300000,-0.167349,0.099283,-0.070376,0.016695,4.908615,1.227154,1.227154,1.327039,-,L,L,L,
0.050000,0,x,-0.680278,-2.616772,207.039393,-0.160000,-0.110000,-0.170000,-0.170000,-0.139904,0.048056,-0.007919,0.160082,1.198615,1.269961,1.212885,1.269961,L,L,L,L,
0.050000,0,x,-0.654169,-2.722421,207.392336,0.140000,-0.190000,-0.510000,-0.510000,-0.050858,0.042585,-0.065289,0.161676,1.198615,1.227154,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-0.652833,-2.697122,207.729843,0.220000,-0.080000,-0.390000,-0.390000,-0.107220,0.066301,-0.087830,0.129392,1.198615,1.269961,1.284231,1.269961,L,L,L,L,
0.050000,0,x,-0.632300,-2.666687,208.026123,-0.180000,0.030000,-0.350000,-0.350000,-0.119646,0.144931,-0.077855,0.119540,1.227154,4.380654,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-0.544011,-2.769413,208.240045,0.350000,-0.440000,-0.740000,-0.740000,-0.088487,0.064621,-0.046391,0.143905,1.227154,1.227154,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.447831,-2.963472,208.406483,-0.030000,0.000000,-0.450000,-0.450000,-0.146673,0.089628,-0.029278,0.170407,1.227154,1.227154,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-0.443591,-2.993006,208.566009,-0.220000,-0.020000,-0.050000,-0.050000,-0.167838,0.106271,-0.101852,0.106178,1.227154,1.227154,1.255692,1.212885,L,L,L,L,
0.050000,0,x,-0.492393,-2.898804,208.731463,0.150000,-0.150000,-0.240000,-0.240000,-0.138300,0.042624,-0.056110,0.113464,1.227154,1.198615,1.227154,1.212885,L,L,L,L,
0.050000,0,x,-0.459851,-2.985739,208.854885,-0.460000,-0.240000,-0.190000,-0.190000,-0.113003,0.036517,-0.058356,0.168907,1.198615,1.227154,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-0.399465,-3.072127,208.933377,-0.080000,-0.310000,-0.150000,-0.150000,-0.109531,0.080218,-0.045973,0.177640,1.184346,1.227154,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-0.359288,-3.026228,208.989849,0.050000,-0.070000,0.160000,0.160000,-0.406969,0.111763,-0.003774,0.060940,4.994231,1.241423,1.269961,1.255692,L,L,L,L,
0.050000,0,x,-0.299990,-3.083602,209.032579,-0.020000,-0.100000,-0.030000,-0.030000,-0.130077,0.064115,-0.004058,0.144299,1.212885,1.241423,1.284231,1.255692,L,L,L,L,
0.050000,0,x,-0.269760,-3.278535,209.083150,0.140000,-0.190000,-0.430000,-0.430000,-0.116021,0.068590,0.010295,0.048113,1.212885,5.151192,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-0.250118,-3.548328,209.093463,-0.190000,-0.060000,-0.390000,-0.390000,-0.169323,0.073800,0.290601,-0.007887,1.227154,1.284231,2.425769,1.198615,L,L,L,L,
0.050000,0,x,-0.272894,-3.655371,209.094433,-0.020000,-0.420000,-0.460000,-0.460000,-0.148336,0.081462,0.003567,0.120554,1.198615,1.255692,1.284231,1.255692,L,L,L,L,
0.050000,0,x,-0.312672,-3.752605,209.097712,0.110000,-0.170000,-0.380000,-0.380000,-0.137327,0.211955,-0.099789,0.222816,1.212885,2.411500,1.255692,1.212885,L,L,L,L,
0.050000,0,x,-0.314088,-3.918743,209.062604,-0.060000,-0.390000,-0.470000,-0.470000,-0.128524,-0.025770,-0.106041,0.243842,1.227154,1.227154,1.241423,1.212885,L,L,L,L,
0.050000,0,x,-0.330374,-3.995159,209.063369,-0.370000,-0.060000,0.210000,0.210000,-0.149007,0.063260,-0.099632,-0.151175,1.255692,1.255692,1.269961,1.198615,L,L,L,L,
0.050000,0,x,-0.371779,-3.883827,209.122164,0.090000,-0.200000,-0.120000,-0.120000,-0.126026,0.193614,-0.069955,0.213309,1.212885,1.212885,1.298500,1.255692,L,L,L,L,
0.050000,0,x,-0.369190,-3.826399,209.215218,-0.290000,-0.150000,-0.040000,-0.040000,-0.087605,0.150640,-0.036917,0.203053,1.212885,1.241423,1.241423,1.212885,L,L,L,L,
0.050000,0,x,-0.347678,-3.865713,209.338571,0.110000,-0.350000,-0.130000,-0.130000,-0.143942,0.059548,-0.202913,0.328856,1.227154,1.255692,1.284231,2.397231,L,L,L,L,
0.050000,0,x,-0.288889,-3.938304,209.445409,-0.230000,-0.090000,-0.030000,-0.030000,-0.156401,0.089172,-0.050028,0.230373,1.198615,1.241423,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-0.282782,-3.843392,209.509435,-0.420000,-0.130000,-0.090000,-0.090000,-0.099660,0.113834,0.043867,0.101362,1.198615,1.227154,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-0.281981,-3.757031,209.566905,-0.040000,-0.180000,0.050000,0.050000,-0.128579,0.082110,-0.027670,-0.100189,1.198615,1.227154,1.284231,4.237961,L,L,L,L,
0.050000,0,x,-0.287567,-3.758834,209.602708,-0.290000,-0.130000,0.120000,0.120000,-0.113610,0.089096,0.000452,0.180399,1.198615,1.241423,1.241423,3.852692,L,L,L,L,
0.050000,0,x,-0.275564,-3.770719,209.653279,-0.200000,-0.250000,-0.060000,-0.060000,-0.112635,0.045916,-0.055701,0.192730,1.212885,1.255692,1.284231,1.269961,L,L,L,L,
0.050000,0,x,-0.319708,-3.652611,209.703536,-0.020000,-0.250000,-0.040000,-0.040000,-0.058941,0.071776,0.297414,0.189542,1.198615,1.227154,2.411500,1.255692,L,L,L,L,
0.050000,0,x,-0.317570,-3.573080,209.754188,0.030000,-0.330000,-0.100000,-0.100000,-0.102885,0.074000,-0.018831,0.176745,1.198615,1.241423,1.241423,1.198615,L,L,L,L,
0.050000,0,x,-0.345067,-3.653349,209.812983,0.240000,-0.450000,-0.150000,-0.150000,-0.126893,0.059833,-0.031926,0.202287,1.198615,1.241423,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-0.401006,-3.842846,209.881694,-0.310000,-0.170000,0.080000,0.080000,-0.090390,0.055226,-0.038644,0.123636,1.241423,1.227154,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-0.407911,-3.924535,209.890778,-0.220000,-0.090000,-0.150000,-0.150000,-0.097340,0.497528,0.034941,0.098944,1.198615,2.482846,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-0.432141,-3.967483,209.907103,-0.010000,-0.360000,-0.000000,-0.000000,-0.133887,0.153439,-0.046056,0.119816,1.184346,1.198615,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-0.423560,-4.109824,209.893811,-0.090000,-0.180000,-0.260000,-0.260000,0.062835,0.030394,-0.130795,0.084519,1.212885,1.241423,1.269961,1.212885,L,L,L,L,
